locus_tag	ftype	length_bp	gene	EC_number	COG	product
BPEKLNGJ_02443	CDS	201				hypothetical protein
BPEKLNGJ_02444	CDS	615				hypothetical protein
BPEKLNGJ_02445	CDS	1071	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
BPEKLNGJ_02446	CDS	510				hypothetical protein
BPEKLNGJ_02447	CDS	1491		3.4.21.-		putative CtpA-like serine protease
BPEKLNGJ_02448	CDS	222				hypothetical protein
BPEKLNGJ_02449	CDS	501	crr			PTS system glucose-specific EIIA component
BPEKLNGJ_02450	CDS	429	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
BPEKLNGJ_02451	CDS	534	msrA2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 2
BPEKLNGJ_02452	CDS	840				DegV domain-containing protein
BPEKLNGJ_02453	CDS	480	folA	1.5.1.3	COG0262	Dihydrofolate reductase
BPEKLNGJ_02454	CDS	957	thyA	2.1.1.45	COG0207	Thymidylate synthase
BPEKLNGJ_02455	CDS	438				hypothetical protein
BPEKLNGJ_02456	CDS	1125				hypothetical protein
BPEKLNGJ_02457	CDS	252				hypothetical protein
BPEKLNGJ_02458	CDS	705				queuosine precursor transporter
BPEKLNGJ_02459	CDS	132				hypothetical protein
BPEKLNGJ_02460	CDS	402	rnhA		COG0328	14.7 kDa ribonuclease H-like protein
BPEKLNGJ_02461	CDS	20343	ebhA			Extracellular matrix-binding protein EbhA
BPEKLNGJ_02462	CDS	11532	ebh			Extracellular matrix-binding protein ebh
BPEKLNGJ_02463	CDS	1392	norB_4			Quinolone resistance protein NorB
BPEKLNGJ_02464	CDS	1323	steT		COG0531	Serine/threonine exchanger SteT
BPEKLNGJ_02465	CDS	1041	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
BPEKLNGJ_02466	CDS	1119	ald1	1.4.1.1		Alanine dehydrogenase 1
BPEKLNGJ_02467	CDS	285				hypothetical protein
BPEKLNGJ_02468	CDS	321				hypothetical protein
BPEKLNGJ_02469	CDS	303				hypothetical protein
BPEKLNGJ_02470	CDS	1092				hypothetical protein
BPEKLNGJ_02471	CDS	1056				hypothetical protein
BPEKLNGJ_02472	CDS	261				hypothetical protein
BPEKLNGJ_02473	CDS	384				hypothetical protein
BPEKLNGJ_02474	CDS	2496				hypothetical protein
BPEKLNGJ_02475	CDS	174				hypothetical protein
BPEKLNGJ_02476	CDS	477				hypothetical protein
BPEKLNGJ_02477	CDS	144				hypothetical protein
BPEKLNGJ_02478	CDS	267				hypothetical protein
BPEKLNGJ_02479	CDS	1359				hypothetical protein
BPEKLNGJ_02480	CDS	1848	infB_2			Translation initiation factor IF-2
BPEKLNGJ_02481	CDS	1047				hypothetical protein
BPEKLNGJ_02482	CDS	591				hypothetical protein
BPEKLNGJ_02483	CDS	357				hypothetical protein
BPEKLNGJ_02484	CDS	504			COG2826	IS30 family transposase ISSau5
BPEKLNGJ_02485	CDS	354			COG2826	IS30 family transposase ISSau5
BPEKLNGJ_02486	CDS	879	ypcP	3.1.11.-	COG0258	5'-3' exonuclease
BPEKLNGJ_02487	CDS	3441	der_1			GTPase Der
BPEKLNGJ_02488	CDS	1341				hypothetical protein
BPEKLNGJ_02489	CDS	333				hypothetical protein
BPEKLNGJ_02490	CDS	1146	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
BPEKLNGJ_02491	CDS	117				hypothetical protein
BPEKLNGJ_02492	CDS	345	gpsB			Cell cycle protein GpsB
BPEKLNGJ_02493	CDS	564				hypothetical protein
BPEKLNGJ_02494	CDS	402				hypothetical protein
BPEKLNGJ_02495	CDS	627	recU	3.1.22.4		Holliday junction resolvase RecU
BPEKLNGJ_02496	CDS	2184	ponA		COG0744	Penicillin-binding protein 1A/1B
BPEKLNGJ_02497	CDS	342				hypothetical protein
BPEKLNGJ_02498	CDS	660	nth_2	4.2.99.18	COG0177	Endonuclease III
BPEKLNGJ_02499	CDS	687	dnaD		COG3935	DNA replication protein DnaD
BPEKLNGJ_02500	CDS	1293	asnS	6.1.1.22		Asparagine--tRNA ligase
BPEKLNGJ_02501	CDS	2694	dinG_2	3.1.-.-		3'-5' exonuclease DinG
BPEKLNGJ_02502	CDS	972	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
BPEKLNGJ_02503	CDS	1203	cca	2.7.7.72		CCA-adding enzyme
BPEKLNGJ_02504	CDS	1143	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
BPEKLNGJ_02505	CDS	318	ypjD		COG1694	putative protein YpjD
BPEKLNGJ_02506	CDS	699				hypothetical protein
BPEKLNGJ_02507	CDS	588				hypothetical protein
BPEKLNGJ_02508	CDS	588				hypothetical protein
BPEKLNGJ_02509	CDS	1245	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
BPEKLNGJ_02510	CDS	1299	aroA_2	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
BPEKLNGJ_02511	CDS	1065	aroB	4.2.3.4		3-dehydroquinate synthase
BPEKLNGJ_02512	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
BPEKLNGJ_02513	CDS	201				hypothetical protein
BPEKLNGJ_02514	CDS	450	ndk	2.7.4.6		Nucleoside diphosphate kinase
BPEKLNGJ_02515	CDS	960	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
BPEKLNGJ_02516	CDS	726	menG	2.1.1.163		Demethylmenaquinone methyltransferase
BPEKLNGJ_02517	CDS	573				hypothetical protein
BPEKLNGJ_02518	CDS	273	hup			DNA-binding protein HU
BPEKLNGJ_02519	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BPEKLNGJ_02520	CDS	1311	der_2			GTPase Der
BPEKLNGJ_02521	CDS	1176	rpsA			30S ribosomal protein S1
BPEKLNGJ_02522	CDS	660	cmk	2.7.4.25		Cytidylate kinase
BPEKLNGJ_02523	CDS	969	ansA	3.5.1.1	COG0252	putative L-asparaginase
BPEKLNGJ_02524	CDS	987		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
BPEKLNGJ_02525	CDS	1461	ebpS			Elastin-binding protein EbpS
BPEKLNGJ_02526	CDS	1380	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
BPEKLNGJ_02527	CDS	954				hypothetical protein
BPEKLNGJ_02528	CDS	249				Ferredoxin
BPEKLNGJ_02529	CDS	546	ribU			Riboflavin transporter RibU
BPEKLNGJ_02530	CDS	957				hypothetical protein
BPEKLNGJ_02531	CDS	255				hypothetical protein
BPEKLNGJ_02532	CDS	897				hypothetical protein
BPEKLNGJ_02533	CDS	906				hypothetical protein
BPEKLNGJ_02534	CDS	2163				hypothetical protein
BPEKLNGJ_02535	CDS	927				hypothetical protein
BPEKLNGJ_02536	CDS	1752	srrB	2.7.13.3		Sensor protein SrrB
BPEKLNGJ_02537	CDS	726	srrA		COG0745	Transcriptional regulatory protein SrrA
BPEKLNGJ_02538	CDS	738	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
BPEKLNGJ_02539	CDS	543	scpB		COG1386	Segregation and condensation protein B
BPEKLNGJ_02540	CDS	756	scpA		COG1354	Segregation and condensation protein A
BPEKLNGJ_02541	CDS	507				hypothetical protein
BPEKLNGJ_02542	CDS	888	xerD_2			Tyrosine recombinase XerD
BPEKLNGJ_02543	CDS	450	fur		COG0735	Ferric uptake regulation protein
BPEKLNGJ_02544	CDS	543	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
BPEKLNGJ_02545	CDS	909	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
BPEKLNGJ_02546	CDS	249				hypothetical protein
BPEKLNGJ_02547	CDS	756		1.-.-.-		putative oxidoreductase
BPEKLNGJ_02548	CDS	816	proC	1.5.1.2		Pyrroline-5-carboxylate reductase
BPEKLNGJ_02549	CDS	921	rnz	3.1.26.11	COG1234	Ribonuclease Z
BPEKLNGJ_02550	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
BPEKLNGJ_02551	CDS	867				hypothetical protein
BPEKLNGJ_02552	CDS	1650	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
BPEKLNGJ_02553	CDS	1020	malR		COG1609	HTH-type transcriptional regulator MalR
BPEKLNGJ_02554	CDS	372				hypothetical protein
BPEKLNGJ_02555	CDS	1218	entS_2			Enterobactin exporter EntS
BPEKLNGJ_02556	CDS	153				hypothetical protein
BPEKLNGJ_02557	CDS	1407	gnd	1.1.1.44		6-phosphogluconate dehydrogenase, decarboxylating
BPEKLNGJ_02558	CDS	1134	pepT_2	3.4.11.4	COG2195	Peptidase T
BPEKLNGJ_02559	CDS	93				hypothetical protein
BPEKLNGJ_02560	CDS	981				hypothetical protein
BPEKLNGJ_02561	CDS	438				hypothetical protein
BPEKLNGJ_02562	CDS	1275	pdhC_2	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BPEKLNGJ_02563	CDS	984	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
BPEKLNGJ_02564	CDS	993	bfmBAA	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
BPEKLNGJ_02565	CDS	1422		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
BPEKLNGJ_02566	CDS	1680	recN		COG0497	DNA repair protein RecN
BPEKLNGJ_02567	CDS	453	argR_2			Arginine repressor
BPEKLNGJ_02568	CDS	882		2.5.1.10		Farnesyl diphosphate synthase
BPEKLNGJ_02569	CDS	231	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
BPEKLNGJ_02570	CDS	1338	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
BPEKLNGJ_02571	CDS	390	nusB			Transcription antitermination protein NusB
BPEKLNGJ_02572	CDS	363				putative protein
BPEKLNGJ_02573	CDS	1356	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
BPEKLNGJ_02574	CDS	465	accB_1		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
BPEKLNGJ_02575	CDS	558	efp			Elongation factor P
BPEKLNGJ_02576	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
BPEKLNGJ_02577	CDS	582				hypothetical protein
BPEKLNGJ_02578	CDS	219				hypothetical protein
BPEKLNGJ_02579	CDS	831	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
BPEKLNGJ_02580	CDS	387	yibN		COG0607	putative protein YibN
BPEKLNGJ_02581	CDS	1473	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
BPEKLNGJ_02582	CDS	1347	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
BPEKLNGJ_02583	CDS	1092	gcvT	2.1.2.10		Aminomethyltransferase
BPEKLNGJ_02584	CDS	525	aroK	2.7.1.71		Shikimate kinase
BPEKLNGJ_02585	CDS	375				hypothetical protein
BPEKLNGJ_02586	CDS	300				hypothetical protein
BPEKLNGJ_02587	CDS	435				hypothetical protein
BPEKLNGJ_02588	CDS	312	comGC		COG4537	ComG operon protein 3
BPEKLNGJ_02589	CDS	1071				hypothetical protein
BPEKLNGJ_02590	CDS	975	comGA		COG2804	ComG operon protein 1
BPEKLNGJ_02591	CDS	624		3.-.-.-		putative metallo-hydrolase
BPEKLNGJ_02592	CDS	330				hypothetical protein
BPEKLNGJ_02593	CDS	987	glcK	2.7.1.2	COG1940	Glucokinase
BPEKLNGJ_02594	CDS	1464	glpG	3.4.21.105		Rhomboid protease GlpG
BPEKLNGJ_02595	CDS	594	yqgN		COG0212	putative protein YqgN
BPEKLNGJ_02596	CDS	150	rpmG2_2		COG0267	50S ribosomal protein L33 2
BPEKLNGJ_02597	CDS	2076	pbpH		COG0768	Penicillin-binding protein H
BPEKLNGJ_02598	CDS	600	sodA	1.15.1.1		Superoxide dismutase [Mn/Fe] 1
BPEKLNGJ_02599	CDS	411	zur		COG0735	Zinc-specific metallo-regulatory protein
BPEKLNGJ_02600	CDS	873	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
BPEKLNGJ_02601	CDS	786	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BPEKLNGJ_02602	CDS	891	nfo	3.1.21.2		putative endonuclease 4
BPEKLNGJ_02603	CDS	1347	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
BPEKLNGJ_02604	CDS	1101			COG0327	GTP cyclohydrolase 1 type 2 
BPEKLNGJ_02605	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
BPEKLNGJ_02606	CDS	1107	sigA			RNA polymerase sigma factor SigA
BPEKLNGJ_02607	CDS	1818	dnaG	2.7.7.-	COG0358	DNA primase
BPEKLNGJ_02608	CDS	819	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
BPEKLNGJ_02609	CDS	540	ccpN		COG0517	Transcriptional repressor CcpN
BPEKLNGJ_02610	CDS	1392	glyQS	6.1.1.14		Glycine--tRNA ligase
BPEKLNGJ_02611	CDS	747	recO		COG1381	DNA repair protein RecO
BPEKLNGJ_02612	CDS	900	era			GTPase Era
BPEKLNGJ_02613	CDS	405	cdd	3.5.4.5	COG0295	Cytidine deaminase
BPEKLNGJ_02614	CDS	345	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
BPEKLNGJ_02615	CDS	468	ybeY	3.1.-.-		Endoribonuclease YbeY
BPEKLNGJ_02616	CDS	948			COG1702	PhoH-like protein
BPEKLNGJ_02617	CDS	699				hypothetical protein
BPEKLNGJ_02618	CDS	990				hypothetical protein
BPEKLNGJ_02619	CDS	708				hypothetical protein
BPEKLNGJ_02620	CDS	177	rpsU			30S ribosomal protein S21
BPEKLNGJ_02621	CDS	1347	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
BPEKLNGJ_02622	CDS	753	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
BPEKLNGJ_02623	CDS	939	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
BPEKLNGJ_02624	CDS	1140	dnaJ			Chaperone protein DnaJ
BPEKLNGJ_02625	CDS	1833	dnaK			Chaperone protein DnaK
BPEKLNGJ_02626	CDS	627	grpE			Protein GrpE
BPEKLNGJ_02627	CDS	978	hrcA		COG1420	Heat-inducible transcription repressor HrcA
BPEKLNGJ_02628	CDS	1158	hemW		COG0635	Heme chaperone HemW
BPEKLNGJ_02629	CDS	1824	lepA	3.6.5.-		Elongation factor 4
BPEKLNGJ_02630	CDS	252	rpsT			30S ribosomal protein S20
BPEKLNGJ_02631	CDS	975	yqeN		COG1466	putative protein YqeN
BPEKLNGJ_02632	CDS	2202	comEC		COG0658	ComE operon protein 3
BPEKLNGJ_02633	CDS	432	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
BPEKLNGJ_02634	CDS	678	comEA		COG1555	ComE operon protein 1
BPEKLNGJ_02635	CDS	717	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
BPEKLNGJ_02636	CDS	354	rsfS		COG0799	Ribosomal silencing factor RsfS
BPEKLNGJ_02637	CDS	585				hypothetical protein
BPEKLNGJ_02638	CDS	570	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
BPEKLNGJ_02639	CDS	291	yhbY		COG1534	RNA-binding protein YhbY
BPEKLNGJ_02640	CDS	807	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BPEKLNGJ_02641	CDS	1101	yqeH		COG1161	putative protein YqeH
BPEKLNGJ_02642	CDS	528				hypothetical protein
BPEKLNGJ_02643	CDS	687	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
BPEKLNGJ_02644	CDS	270				hypothetical protein
BPEKLNGJ_02645	CDS	189	entA_2			Enterotoxin type A
BPEKLNGJ_02646	CDS	417	entD_2			Enterotoxin type D
BPEKLNGJ_02647	CDS	759				hypothetical protein
BPEKLNGJ_02648	CDS	474				hypothetical protein
BPEKLNGJ_02649	CDS	753	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
BPEKLNGJ_02650	CDS	1362	accC	6.3.4.14	COG0439	Biotin carboxylase
BPEKLNGJ_02651	CDS	450	accB_2		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
BPEKLNGJ_02652	CDS	1011	pxpC_2	3.5.2.9	COG1984	5-oxoprolinase subunit C
BPEKLNGJ_02653	CDS	735	pxpB_2	3.5.2.9	COG2049	5-oxoprolinase subunit B
BPEKLNGJ_02654	CDS	477	greA			Transcription elongation factor GreA
BPEKLNGJ_02655	CDS	624	udk	2.7.1.48		Uridine kinase
BPEKLNGJ_02656	CDS	1269				hypothetical protein
BPEKLNGJ_02657	CDS	924	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
BPEKLNGJ_02658	CDS	639	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
BPEKLNGJ_02659	CDS	309				hypothetical protein
BPEKLNGJ_02660	CDS	429	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
BPEKLNGJ_02661	CDS	261				hypothetical protein
BPEKLNGJ_02662	CDS	2631	alaS	6.1.1.7		Alanine--tRNA ligase
BPEKLNGJ_02663	CDS	2478	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
BPEKLNGJ_02664	CDS	669	yrrB			TPR repeat-containing protein YrrB
BPEKLNGJ_02665	CDS	1119	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
BPEKLNGJ_02666	CDS	1143	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
BPEKLNGJ_02667	CDS	1014				hypothetical protein
BPEKLNGJ_02668	CDS	147				hypothetical protein
BPEKLNGJ_02669	CDS	183				hypothetical protein
BPEKLNGJ_02670	CDS	423	cymR			HTH-type transcriptional regulator CymR
BPEKLNGJ_02671	CDS	1275			COG2256	putative AAA domain-containing protein
BPEKLNGJ_02672	CDS	774				hypothetical protein
BPEKLNGJ_02673	CDS	1767	aspS	6.1.1.12		Aspartate--tRNA ligase
BPEKLNGJ_02674	CDS	1263	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
BPEKLNGJ_02675	CDS	876				hypothetical protein
BPEKLNGJ_02676	CDS	453	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
BPEKLNGJ_02677	CDS	2211	relA	2.7.6.5		GTP pyrophosphokinase
BPEKLNGJ_02678	CDS	519	apt	2.4.2.7		Adenine phosphoribosyltransferase
BPEKLNGJ_02679	CDS	2274				hypothetical protein
BPEKLNGJ_02680	CDS	2280	secDF		COG0341	Protein translocase subunit SecDF
BPEKLNGJ_02681	CDS	261	yajC		COG1862	Sec translocon accessory complex subunit YajC
BPEKLNGJ_02682	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
BPEKLNGJ_02683	CDS	1026	queA_2	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BPEKLNGJ_02684	CDS	1005	ruvB_3	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
BPEKLNGJ_02685	CDS	603	ruvA_2	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
BPEKLNGJ_02686	CDS	459				hypothetical protein
BPEKLNGJ_02687	CDS	567	obg_2	3.6.5.-		GTPase Obg
BPEKLNGJ_02688	CDS	732	obg_3	3.6.5.-		GTPase Obg
BPEKLNGJ_02689	CDS	285	rpmA_2			50S ribosomal protein L27
BPEKLNGJ_02690	CDS	321				hypothetical protein
BPEKLNGJ_02691	CDS	309	rplU_2			50S ribosomal protein L21
BPEKLNGJ_02692	CDS	168				hypothetical protein
BPEKLNGJ_02693	CDS	477				hypothetical protein
BPEKLNGJ_02694	CDS	402				hypothetical protein
BPEKLNGJ_02695	CDS	294				hypothetical protein
BPEKLNGJ_02696	CDS	207				hypothetical protein
